DIRECTION,REVENUE,SALES_VOLUME,FREIGHT_RATE,NUM_40,NUM_20,percent_40,Nomal_Rate,score
锦州_鱼珠,1444591,15640,3447.711336515513,363,56,0.8663484486873508,0.07,0.27099163567377754
荆州_福清,64389,580,3388.935789473684,10,9,0.5263157894736842,0.79,0.27098654940591616
唐山_鱼珠,102199,1320,2919.990000000001,31,4,0.8857142857142857,0.77,0.27061945286694655
秦皇岛_九江（江西）,12980,140,3245.025,3,1,0.75,0.75,0.2705448875064586
海口_小铲滩,3531,20,3531.15,0,1,0.0,1.0,0.27030659538742663
新港_肇庆（新港）,48655,600,3040.996875000001,14,2,0.875,0.75,0.27024118389225094
鸦岗_小铲滩,2280,40,2280.6,1,0,1.0,1.0,0.2697261456501414
新会新港_洋浦港,28964,520,2228.019230769231,13,0,1.0,1.0,0.269384182837735
铜陵_鱼珠,4531,80,2265.9,2,0,1.0,1.0,0.26929126721364716
宁波_小铲滩,150357,2460,2349.3421875000026,59,5,0.921875,0.92,0.269233261225803
荆州_厦门,620812,6420,2597.541841004184,82,157,0.34309623430962344,0.96,0.2692034043176427
小铲滩_东莞海腾,265028,6240,1698.899999999996,156,0,1.0,1.0,0.2691478807289673
锦州_衡阳,238954,1420,3365.5605633802797,0,71,0.0,1.0,0.26882757435802807
烟台_深圳（大铲湾）,286745,2560,3629.6905063291133,49,30,0.620253164556962,0.56,0.26882071468447843
小榄_海口,6738,120,2246.3,3,0,1.0,1.0,0.26866340393839533
南通_昆明,227923,1960,4651.5,49,0,1.0,0.0,0.26851889017542585
紫金村_唐山,4489,80,2244.9,2,0,1.0,1.0,0.268464189333258
烟台_钦州,409857,3420,3332.1707317073187,48,75,0.3902439024390244,0.75,0.2683071848051543
乐平_南通,4473,80,2236.5,2,0,1.0,1.0,0.2681333581811023
安庆_珠海（高栏）,2238,40,2238.6,1,0,1.0,1.0,0.2680719898893631
石龙_小铲滩,4467,80,2233.875,2,0,1.0,1.0,0.26802997344605367
湛江_中山,6690,120,2230.2,3,0,1.0,1.0,0.26802931089676363
北海_南京,2234,40,2234.4,1,0,1.0,1.0,0.2679065743132853
扬州_湛江,19208,220,2744.0999999999995,4,3,0.5714285714285714,1.0,0.2678007069405892
小塘西_海口,6636,120,2212.0,3,0,1.0,1.0,0.26731251006709306
四会_扬州,15339,280,2191.35,7,0,1.0,1.0,0.26707552113715616
威海_小铲滩,21600,220,3085.8,4,3,0.5714285714285714,0.86,0.26704844559434987
烟台_德清,6890,40,3445.05,0,2,0.0,1.0,0.2669876141177201
涪陵_中山,61425,360,3412.5,0,18,0.0,1.0,0.2668582520413417
锦州_赤水,10278,60,3426.15,0,3,0.0,1.0,0.2663152820652589
涪陵_海口,17062,100,3412.5,0,5,0.0,1.0,0.265921757522784
烟台_南昌,124048,740,3352.6499999999983,0,37,0.0,1.0,0.2658698028401245
南通_湛江,29869,340,2715.395454545455,6,5,0.5454545454545454,1.0,0.2658400787265345
涪陵_小塘,6825,40,3412.5,0,2,0.0,1.0,0.26570564340311686
重庆_南庄,3412,20,3412.5,0,1,0.0,1.0,0.26563360536322783
泸州_云浮,3412,20,3412.5,0,1,0.0,1.0,0.26563360536322783
营口_鹤山,50541,500,3158.8593749999995,9,7,0.5625,0.81,0.2654254682964898
重庆_泉州,349072,2180,3202.5,0,109,0.0,1.0,0.2651429348673537
重庆_虎门,238875,1520,3228.040540540541,2,72,0.027027027027027032,1.0,0.2650850985947316
威海_厦门,689002,6280,3684.506149732618,127,60,0.6791443850267379,0.34,0.26491079895002234
泸州_小铲滩,119700,720,3325.0,0,36,0.0,1.0,0.2647087789243898
江阴_泸州,4725,40,4725.0,1,0,1.0,0.0,0.2644980109274391
镇江_泸州,4725,40,4725.0,1,0,1.0,0.0,0.2644980109274391
日照_龙通,377343,4260,2947.998046874997,85,43,0.6640625,0.7,0.2644348553755517
宁德_重庆,176809,1080,3274.250000000003,0,54,0.0,1.0,0.264006692098119
石龙_洋浦港,34458,620,2153.68125,15,1,0.9375,1.0,0.2637790968673219
铁山_大连,2129,40,2129.4,1,0,1.0,1.0,0.26377118491133955
江阴_海口,17644,160,2940.7000000000007,2,4,0.3333333333333333,1.0,0.26375618859637484
营口_厦门,2264346,29260,1859.0689655172491,245,973,0.20114942528735635,0.45,0.2637227271151885
德清_黄埔旧港,86618,1760,1968.6068181818189,44,0,1.0,1.0,0.2636336713894546
福鼎_顺乐,58403,1160,2013.900000000001,29,0,1.0,1.0,0.263256386802986
常州_小铲滩,6790,80,3395.175,2,0,1.0,0.5,0.26301738023157395
深圳（大铲湾）_常州,32846,640,2052.88125,16,0,1.0,1.0,0.26291866108134304
烟台_顺德新港,13513,160,3378.375,4,0,1.0,0.5,0.2626438700868188
万州_泉州,246172,1540,3197.0454545454545,0,77,0.0,1.0,0.2626228921674264
太仓_厦门,12484,240,2080.7500000000005,6,0,1.0,1.0,0.26257550155399517
烟台_岳阳,3333,20,3333.75,0,1,0.0,1.0,0.2625320633117685
连云港_顺德新港,6762,80,3381.0,2,0,1.0,0.5,0.26245910266231126
嘉兴_泸州,69300,600,4620.0,15,0,1.0,0.0,0.2623796866423867
锦州_海口,1759613,16240,2291.1628906249803,44,724,0.05729166666666665,0.8,0.2623773488264099
泸州_汕头,36382,220,3307.5,0,11,0.0,1.0,0.2622185963601726
连云港_东江仓,15949,120,3987.375,2,2,0.5,0.5,0.2621850525383262
龙口_北海,15326,120,3065.37,1,4,0.2,1.0,0.26204219819984037
营口_武汉,1641703,17200,2375.8371425470373,169,522,0.24457308248914614,0.64,0.26203191825497263
新港_庙沙围,14044,140,2808.96,2,3,0.4,1.0,0.26173561532017786
宜宾_汕头,9922,60,3307.5,0,3,0.0,1.0,0.26164229204106015
宜宾_茂名水东,6615,40,3307.5,0,2,0.0,1.0,0.2615702540011712
武汉_小铲滩,323137,2920,2761.858974358974,29,88,0.2478632478632479,0.99,0.2614849987846556
黄骅_乐从,37102,460,2650.2,9,5,0.6428571428571429,0.93,0.2613333723255178
烟台_小铲滩,139786,1540,2740.911764705885,26,25,0.5098039215686274,0.92,0.26131469202391905
营口_阳江,2696163,23700,2420.254712746876,71,1043,0.06373429084380611,0.47,0.2611498868884228
营口_武林,1670544,11940,2798.2324120603053,0,597,0.0,0.77,0.26103055644067696
营口_南昌,890214,6500,2909.19656862745,19,287,0.062091503267973865,0.89,0.26100414233599906
海口_东江仓,4095,80,2047.5,2,0,1.0,1.0,0.26068965725759996
新港_泉州,2039441,37700,1356.9136726547051,382,1121,0.2541583499667332,0.29,0.260681797723645
虎门_江阴,2048,40,2048.55,1,0,1.0,1.0,0.2605869350718413
寿光_黄埔旧港,139359,1240,2844.0642857142884,13,36,0.2653061224489796,1.0,0.2605341554565793
如皋_泸州,9240,80,4620.0,2,0,1.0,0.0,0.2605066976052714
宜宾_顺乐,315945,2040,3097.5,0,102,0.0,1.0,0.2605032791861846
新港_小铲滩,2138813,22440,2230.2536496350367,163,796,0.16996871741397288,0.53,0.26038135605195006
黄骅_珠海（高栏）,104575,1260,2550.629268292685,22,19,0.5365853658536586,0.98,0.2602035260477922
北海_南昌,8559,80,2853.2000000000007,1,2,0.3333333333333333,1.0,0.2600218786018639
连云港_龙通,212621,2460,3173.4604477611897,56,11,0.8358208955223879,0.55,0.2599536500285159
泸州_中山,291165,1880,3097.5,0,94,0.0,1.0,0.25992697486707217
乐从_大连,2026,40,2026.5,1,0,1.0,1.0,0.2597185032974326
黄埔旧港_张家港,4044,80,2022.3,2,0,1.0,1.0,0.25969716380113295
北海_上海,4037,80,2018.625,2,0,1.0,1.0,0.25955242517206484
涪陵_黄埔旧港,99277,620,3202.5,0,31,0.0,1.0,0.2595239677560078
营口_衡阳,19456,120,3242.75,0,6,0.0,1.0,0.25930824936286073
德清_深圳（大铲湾）,7264,100,2421.65,2,1,0.6666666666666666,1.0,0.2592974661997557
三埠_乍浦,2010,40,2010.75,1,0,1.0,1.0,0.2590981948871408
常熟_重庆,966787,10660,3620.926966292135,266,1,0.99625468164794,0.0,0.259084645516904
泸州_海口,120277,860,3250.7432432432433,6,31,0.16216216216216214,0.89,0.25900454909502985
宁波_花都（炭步）,73978,1220,2241.781818181818,28,5,0.8484848484848485,0.94,0.25899391270954275
盘锦_马尾,2034258,22100,1840.9578733031744,0,1105,0.0,0.76,0.2589089475392787
新港_紫金村,46561,460,3325.8,9,5,0.6428571428571429,0.64,0.258506649277466
肇庆（新港）_海口,31029,640,1939.3499999999995,16,0,1.0,1.0,0.25844727129048917
日照_南沙,612720,5820,3647.143750000001,123,45,0.7321428571428571,0.28,0.2582681443308888
涪陵_泉州,32025,200,3202.5,0,10,0.0,1.0,0.25801116891833775
涪陵_珠海（高栏）,32025,200,3202.5,0,10,0.0,1.0,0.25801116891833775
常熟_泉州,29622,560,2115.9,14,0,1.0,0.93,0.25800748102534754
莱州_茂名水东,16049,100,3209.85,0,5,0.0,1.0,0.2579404559770287
南沙_江阴,1981,40,1981.35,1,0,1.0,1.0,0.25794028585459594
小塘西_乍浦,1967,40,1967.7,1,0,1.0,1.0,0.257402685232343
万州_虎门,3202,20,3202.5,0,1,0.0,1.0,0.2573628265593363
万州_深圳（大铲湾）,3202,20,3202.5,0,1,0.0,1.0,0.2573628265593363
莱州_阳江,139896,900,3108.816666666664,0,45,0.0,1.0,0.2568428139924961
宜兴_黄埔旧港,19163,260,2395.443750000001,5,3,0.625,1.0,0.25681664624729916
武汉_海口,241080,2160,2836.2352941176473,23,62,0.27058823529411763,0.93,0.25669127379597145
莱州_北海,12717,80,3179.4,0,4,0.0,1.0,0.2566691550105754
泸州_泉州,445725,3100,2894.318181818182,1,153,0.006493506493506494,1.0,0.25663463269134423
威海_龙通,318496,2160,2976.602803738317,1,106,0.009345794392523364,1.0,0.2566282179458954
宜宾_小铲滩,139387,900,3097.5,0,45,0.0,1.0,0.2563971109125087
梧州（李家庄）_秦皇岛,29564,580,1970.9900000000007,14,1,0.9333333333333332,1.0,0.25623728784394173
龙口_湛江,22774,200,2846.8125,2,6,0.25,1.0,0.2561525373192465
宁波_勒流,271616,4420,1997.177205882356,85,51,0.625,1.0,0.25611496572809145
乍浦_海口,156099,2280,2262.3086956521765,45,24,0.6521739130434783,0.96,0.2561096614711733
泸州_黄埔旧港,92557,680,2985.725806451613,3,28,0.0967741935483871,1.0,0.25590572956198043
珠海（高栏）_黄骅,1926,40,1926.75,1,0,1.0,1.0,0.25578988336558417
荆州_贵港,18900,120,3150.0,0,6,0.0,1.0,0.25565532205780866
黄骅_漳州,87780,1280,2250.769230769231,25,14,0.6410256410256411,1.0,0.25557147554445336
荆州_宁德,12600,80,3150.0,0,4,0.0,1.0,0.25551124597803054
荆州_赤水,12600,80,3150.0,0,4,0.0,1.0,0.25551124597803054
新港_厦门,2231113,38760,1427.4558541266754,375,1188,0.2399232245681382,0.18,0.25542126664481507
泸州_顺德新港,80745,520,3105.5769230769233,0,26,0.0,1.0,0.25534649503168955
锦州_贵港苏湾,627123,4600,2726.621739130441,0,230,0.0,1.0,0.2551172337261539
赣州_小铲滩,3805,80,1902.6,2,0,1.0,1.0,0.2549828198829147
营口_龙通,718816,7580,3558.4967821782143,177,25,0.8762376237623762,0.15,0.2549241667250734
大连_乐从,856541,9480,3614.099999999985,237,0,1.0,0.0,0.25474754588248394
小铲滩_顺乐,95138,2240,1698.8999999999992,56,0,1.0,1.0,0.2547402727511573
高明_万州,8841,40,4420.5,0,2,0.0,0.5,0.25465538166179635
安庆_茂名水东,3131,20,3131.1,0,1,0.0,1.0,0.25455076176601316
秦皇岛_南京,31676,380,2879.6727272727285,8,3,0.7272727272727273,0.73,0.25388552313426593
泸州_三埠,30975,200,3097.5,0,10,0.0,1.0,0.25387577951639195
锦州_钦州,1596561,16620,2193.0793269230758,103,625,0.14148351648351648,0.7,0.25382480758218234
江阴_中山,9933,120,2483.25,2,2,0.5,1.0,0.25369559935545294
宜宾_鹤山,21682,140,3097.5,0,7,0.0,1.0,0.2536596653967248
泸州_鹤山,21682,140,3097.5,0,7,0.0,1.0,0.2536596653967248
泸州_三水,18585,120,3097.5,0,6,0.0,1.0,0.25358762735683577
合肥_烟台,18375,400,1837.5,10,0,1.0,1.0,0.25357148709193317
烟台_茂名水东,21323,200,3553.9,4,2,0.6666666666666666,0.5,0.2535009387835163
泸州_惠州,12390,80,3097.5,0,4,0.0,1.0,0.25344355127705764
泸州_台山,6195,40,3097.5,0,2,0.0,1.0,0.2532994751972796
泸州_四会,6195,40,3097.5,0,2,0.0,1.0,0.2532994751972796
宜宾_三埠,6195,40,3097.5,0,2,0.0,1.0,0.2532994751972796
广利港_钦州,12360,80,3090.15,0,4,0.0,1.0,0.2531540740189214
寿光_钦州,9270,60,3090.15,0,3,0.0,1.0,0.2530820359790324
日照_洋浦港,39628,480,2641.8699999999994,9,6,0.6,0.87,0.25290447899666196
龙口_茂名水东,6167,40,3083.85,0,2,0.0,1.0,0.25276187457502663
泰州_珠海（高栏）,20605,360,2060.52,8,2,0.8,1.0,0.2524909781018879
博罗_小铲滩,30832,580,2055.48,14,1,0.9333333333333332,0.93,0.25245989784937406
宜宾_营口,1123500,10700,2100.0,0,535,0.0,1.0,0.2524095511396586
长沙_小铲滩,21992,200,4398.45,5,0,1.0,0.0,0.25221325420650015
宜兴_宜宾,4410,40,4410.0,1,0,1.0,0.0,0.2520918427216018
青岛_虎门,7949,80,2649.85,1,2,0.3333333333333333,1.0,0.25201300779342883
潍坊_小铲滩,91801,840,2700.0441176470595,8,26,0.2352941176470588,1.0,0.25196262573312334
湛江_南沙,9051,200,1810.2,5,0,1.0,1.0,0.2517759054485368
芜湖_铁山,43585,400,4358.550000000001,10,0,1.0,0.0,0.25136218663265125
泸州_虎门,197505,1380,2904.4852941176473,1,67,0.014705882352941175,1.0,0.25123891099862206
花都巴江_黄骅,1807,40,1807.05,1,0,1.0,1.0,0.25107553944736594
贵港_烟台,28697,400,2391.4625,8,4,0.6666666666666666,0.92,0.2510691123450321
营口_常德,12148,80,3037.125,0,4,0.0,1.0,0.25106570237093884
芜湖_小铲滩,7857,80,2619.05,1,2,0.3333333333333333,1.0,0.25079996023552475
重庆_珠海（高栏）,97492,1080,3610.833333333334,27,0,1.0,0.26,0.2507529125699118
连云港_小塘西,154534,1640,2971.8230769230754,30,22,0.5769230769230769,0.69,0.25068623691961306
日照_清远清新,9150,100,3050.25,2,1,0.6666666666666666,0.67,0.2505596640860711
钦州_连云港,865564,28580,797.7551612903162,344,741,0.3170506912442396,0.7,0.2504817509212385
小铲滩_小榄,74027,1760,1682.434090909091,44,0,1.0,0.98,0.2503328555466969
营口_新会新港,1422441,14480,2688.924952741023,195,334,0.3686200378071834,0.44,0.2502942841171338
青岛_小铲滩,486597,5540,2263.243255813945,62,153,0.28837209302325584,0.96,0.25020790085523387
安庆_钦州,6037,40,3018.75,0,2,0.0,1.0,0.2501979331458203
安庆_湛江,3018,20,3018.75,0,1,0.0,1.0,0.2501258951059312
乍浦_泉州,7077,160,1769.25,4,0,1.0,1.0,0.2500190275019998
莱州_惠州,29988,200,2998.8,0,10,0.0,1.0,0.24998851347856296
宜宾_虎门,190575,1320,2887.5,0,66,0.0,1.0,0.24963913094628726
黄骅_新会新港,424141,5180,2465.9372093023208,87,85,0.5058139534883721,0.78,0.2491919231948291
营口_岳阳,638677,4860,2628.301234567901,0,243,0.0,0.97,0.24913640850602697
黄埔旧港_南京,3475,80,1737.75,2,0,1.0,1.0,0.24849025852185988
营口_高明,1252680,11140,2395.1825047801144,34,489,0.06500956022944551,0.8,0.24847951551967812
常州_茂名水东,5947,40,2973.6,0,2,0.0,1.0,0.24841971570298357
博罗_洋浦港,104061,2800,1486.5899999999988,70,0,1.0,1.0,0.24839558049731636
深圳（大铲湾）_上海,1736,40,1736.7,1,0,1.0,1.0,0.24830482854806232
小铲滩_鱼珠,18687,440,1698.9,11,0,1.0,1.0,0.24825684916114282
德清_重庆,12915,120,4305.0,3,0,1.0,0.0,0.24824460547921223
莱州_贵港,101676,700,2905.050000000001,0,35,0.0,1.0,0.24809715250976624
安吉_重庆,4305,40,4305.0,1,0,1.0,0.0,0.24795645331965604
荆州_福鼎,35280,240,2940.0,0,12,0.0,1.0,0.2478167714932514
铜陵_茂名水东,5913,40,2956.8,0,2,0.0,1.0,0.24775805339867224
福鼎_南沙,97683,2160,1808.9555555555546,54,0,1.0,0.89,0.24762162133512206
黄骅_珠海洪湾,82072,1100,2647.4903225806456,24,7,0.7741935483870968,0.71,0.24758481918422132
大连_清远清新,5901,40,2950.5,0,2,0.0,1.0,0.24750993003455551
泸州_厦门,101062,700,2887.5,0,35,0.0,1.0,0.24740595170972668
蚌埠_茂名水东,17640,120,2940.0,0,6,0.0,1.0,0.2473845432539171
营口_花都巴江,659953,6220,2399.830363636358,36,239,0.13090909090909092,0.93,0.24733892924329634
荆州_泉州,301350,3080,2391.6666666666665,28,98,0.2222222222222222,1.0,0.24725025072511306
芜湖_湛江海安,170162,1200,2836.049999999999,0,60,0.0,1.0,0.24718056189999948
潍坊_阳江,58128,400,2906.400000000001,0,20,0.0,1.0,0.2470697512037412
龙口_贵港,99430,720,2840.880000000002,1,34,0.028571428571428567,1.0,0.2470304482837233
南京_湛江海安,2934,20,2934.75,0,1,0.0,1.0,0.24681758358437458
海口_鱼珠,1698,40,1698.9,1,0,1.0,1.0,0.24681608836336183
威海_贵港,5865,40,2932.65,0,2,0.0,1.0,0.24680691383622472
大丰_营口,8400,200,1680.0,5,0,1.0,1.0,0.246648022590124
营口_贵港,1681704,14200,2765.9607730263187,102,506,0.16776315789473684,0.48,0.24661813685949466
丹东_宜昌,5848,40,2924.25,0,2,0.0,1.0,0.24647608268406906
寿光_惠州,5848,40,2924.25,0,2,0.0,1.0,0.24647608268406906
深圳（大铲湾）_南通,3368,80,1684.2,2,0,1.0,1.0,0.24638120992686754
芜湖_鹤山,9185,120,2296.350000000001,2,2,0.5,1.0,0.2463346062199895
乍浦_湛江,126612,1920,2388.90849056604,43,10,0.8113207547169812,0.75,0.24621860326017214
莱州_钦州,57645,400,2882.25,0,20,0.0,1.0,0.24611861164129364
连云港_岳阳,5827,40,2913.75,0,2,0.0,1.0,0.24606254374387448
鱼珠_上海,1677,40,1677.9,1,0,1.0,1.0,0.24598901048297267
重庆_太仓,1889517,25300,2413.177049808429,482,301,0.6155810983397191,0.0,0.24574893356855104
广利港_海口,140805,1000,2816.1000000000017,0,50,0.0,1.0,0.2456744575147394
南通_海口,34224,320,3422.475,6,4,0.6,0.5,0.24551703795474844
常州_秦皇岛,3322,80,1661.1,2,0,1.0,1.0,0.24547142425843946
常德_贵港,11550,80,2887.5,0,4,0.0,1.0,0.24517277247316613
连云港_珠海（高栏）,544165,7980,2418.5139999999965,174,51,0.7733333333333333,0.53,0.24503594361923667
宜宾_珠海（高栏）,5775,40,2887.5,0,2,0.0,1.0,0.24502869639338803
武汉_宁德,5775,40,2887.5,0,2,0.0,1.0,0.24502869639338803
宁波_九江（顺德）,6169,100,2056.6,2,1,0.6666666666666666,1.0,0.24492009571232426
铜陵_钦州,8645,60,2881.9,0,3,0.0,1.0,0.24488018033183995
扬州_黄埔旧港,101305,1580,2026.1010000000006,29,21,0.58,1.0,0.24483771788916217
上海_泸州,37755,360,4195.1,9,0,1.0,0.0,0.24478068771717756
新会新港_海口,40427,740,2021.355,17,3,0.85,0.9,0.2445972006128541
锦州_桂平新龙,11478,80,2869.65,0,4,0.0,1.0,0.24446975627483533
秦皇岛_小铲滩,45351,400,2834.475,4,12,0.25,0.88,0.2442070094634083
大连_铁山,70612,500,2824.5,0,25,0.0,1.0,0.2442043376696687
小铲滩_小铲滩,1627,40,1627.5,1,0,1.0,1.0,0.2440040235700387
上海_泉州,51211,800,2048.4659999999994,15,10,0.6,1.0,0.2438810722761036
扬州_营口,190214,29840,127.83256048387364,4,1484,0.0026881720430107533,1.0,0.2438074544915555
营口_荆州,921721,7660,2412.884607329841,1,381,0.002617801047120419,0.9,0.24375984839011572
小铲滩_福清,52762,960,1884.375,20,8,0.7142857142857143,1.0,0.2435489939061238
营口_北海,146007,1260,2807.8413461538453,11,41,0.21153846153846154,0.87,0.24337145698225926
小铲滩_太仓,1039655,32020,1286.702227722756,793,15,0.9814356435643564,0.0,0.2433684169090765
寿光_虎门,89426,760,2630.188235294119,4,30,0.1176470588235294,1.0,0.2432055762714491
中山_海口,14858,260,2122.65,6,1,0.8571428571428571,0.86,0.24314489974570824
荆州_惠州,8505,60,2835.0,0,3,0.0,1.0,0.24303303973230417
荆州_云浮,5670,40,2835.0,0,2,0.0,1.0,0.24296100169241514
黄石_赤水,5670,40,2835.0,0,2,0.0,1.0,0.24296100169241514
淮安_茂名水东,2835,20,2835.0,0,1,0.0,1.0,0.24288896365252607
武汉_贵港,80692,580,2782.5,0,29,0.0,1.0,0.2428383340684466
如皋_深圳（大铲湾）,42068,680,2003.2499999999993,13,8,0.6190476190476191,1.0,0.2425937414920228
武汉_阳江,69562,500,2782.5,0,25,0.0,1.0,0.2425501819088904
宜兴_小铲滩,16852,120,2808.75,0,6,0.0,1.0,0.2422153065014849
新港_钦州,2514468,31900,2039.3094890510943,362,871,0.2935928629359286,0.03,0.24219321136286392
唐山_南鲲,632371,5460,2316.3807692307582,0,273,0.0,1.0,0.24205766792550593
宜兴_钦州,5617,40,2808.75,0,2,0.0,1.0,0.2419271543419287
大连_岳阳,5617,40,2808.75,0,2,0.0,1.0,0.2419271543419287
德清_丹东,12390,320,1548.75,8,0,1.0,1.0,0.2419110140770261
广利港_贵港,5615,40,2807.7,0,2,0.0,1.0,0.24188580044790922
新港_九江（江西）,86675,860,2889.18,13,17,0.43333333333333335,0.73,0.2417034222592702
丹东_双水小冈,864120,8560,2018.9733644859696,0,428,0.0,1.0,0.24151027430219638
张家港_顺乐,8680,120,2170.0875,2,2,0.5,1.0,0.2413618004641497
武汉_武林,11130,80,2782.5,0,4,0.0,1.0,0.24103738307122036
锦州_勒流,5560,40,2780.4,0,2,0.0,1.0,0.24081059920340334
漳州_重庆,175606,1320,2660.7000000000016,0,66,0.0,1.0,0.24070668983808444
嘉兴_青岛,9135,240,1522.5,6,0,1.0,1.0,0.24058901456698345
营口_小铲滩,672189,7040,2546.1704545454545,88,176,0.3333333333333333,0.68,0.24051886192747285
连云港_海口,346234,2920,3394.454411764705,44,58,0.4313725490196079,0.45,0.24050810765482533
马尾_重庆,20829,180,2603.7375,1,7,0.125,1.0,0.24043207281385293
宿迁_黄埔旧港,15571,240,2224.5,5,2,0.7142857142857143,0.86,0.24014133228284945
营口_茂名水东,375548,3180,2520.458053691276,10,139,0.06711409395973154,0.95,0.24006959100493902
潍坊_茂名水东,5523,40,2761.5,0,2,0.0,1.0,0.2400662291110531
唐山_荆州,8268,60,2756.25,0,3,0.0,1.0,0.23993149768084485
黄骅_东江仓,22132,240,2766.61875,4,4,0.5,0.75,0.23991320974328845
鸦岗_泉州,1520,40,1520.4,1,0,1.0,1.0,0.23978592638005403
日照_东莞海腾,24533,260,3504.7500000000005,6,1,0.8571428571428571,0.29,0.23972343967360593
盘锦_阳江,21882,160,2735.25,0,8,0.0,1.0,0.23946460999990093
张家港_阳江,27464,260,2496.804545454545,2,9,0.18181818181818185,1.0,0.23927007044838206
锦州_南鲲,31167,240,2833.377272727273,1,10,0.09090909090909093,0.91,0.23890065334600288
