,before_days,average_count,num,SVVD,FLOW
9,9.0,494.58620689655174,small,IC9-RAC-165 S,营口_南沙
10,10.0,72.77586206896552,small,IC9-RAC-165 S,营口_南沙
11,16.0,76.21551724137932,small,IC9-RAC-165 S,营口_南沙
12,18.0,76.03448275862068,small,IC9-RAC-165 S,营口_南沙
0,0.0,1046.3476293103447,small,IC9-RIP-352 S,营口_南沙
1,1.0,1267.5943965517242,small,IC9-RIP-352 S,营口_南沙
2,2.0,1754.9156896551724,small,IC9-RIP-352 S,营口_南沙
3,3.0,1216.3706896551723,small,IC9-RIP-352 S,营口_南沙
4,4.0,1596.0879310344828,small,IC9-RIP-352 S,营口_南沙
5,5.0,477.7137931034483,small,IC9-RIP-352 S,营口_南沙
6,6.0,927.0775862068965,small,IC9-RIP-352 S,营口_南沙
7,7.0,1801.5525862068966,small,IC9-RIP-352 S,营口_南沙
8,8.0,1225.889655172414,small,IC9-RIP-352 S,营口_南沙
9,9.0,494.58620689655174,small,IC9-RIP-352 S,营口_南沙
10,10.0,72.77586206896552,small,IC9-RIP-352 S,营口_南沙
11,16.0,76.21551724137932,small,IC9-RIP-352 S,营口_南沙
12,18.0,76.03448275862068,small,IC9-RIP-352 S,营口_南沙
0,0.0,1346.201077586207,small,IC9-RIG-104 S,营口_南沙
1,1.0,1267.5943965517242,small,IC9-RIG-104 S,营口_南沙
2,2.0,1884.3553448275861,small,IC9-RIG-104 S,营口_南沙
3,3.0,1216.3706896551723,small,IC9-RIG-104 S,营口_南沙
4,4.0,1596.0879310344828,small,IC9-RIG-104 S,营口_南沙
5,5.0,477.7137931034483,small,IC9-RIG-104 S,营口_南沙
6,6.0,927.0775862068965,small,IC9-RIG-104 S,营口_南沙
7,7.0,1801.5525862068966,small,IC9-RIG-104 S,营口_南沙
8,8.0,1225.889655172414,small,IC9-RIG-104 S,营口_南沙
9,9.0,494.58620689655174,small,IC9-RIG-104 S,营口_南沙
10,10.0,72.77586206896552,small,IC9-RIG-104 S,营口_南沙
11,16.0,76.21551724137932,small,IC9-RIG-104 S,营口_南沙
12,18.0,76.03448275862068,small,IC9-RIG-104 S,营口_南沙
0,0.0,1346.201077586207,small,IC9-RFF-393 S,营口_南沙
1,1.0,1267.5943965517242,small,IC9-RFF-393 S,营口_南沙
2,2.0,1884.3553448275861,small,IC9-RFF-393 S,营口_南沙
3,3.0,1216.3706896551723,small,IC9-RFF-393 S,营口_南沙
4,4.0,1882.8918103448277,small,IC9-RFF-393 S,营口_南沙
5,5.0,477.7137931034483,small,IC9-RFF-393 S,营口_南沙
6,6.0,927.0775862068965,small,IC9-RFF-393 S,营口_南沙
7,7.0,1801.5525862068966,small,IC9-RFF-393 S,营口_南沙
8,8.0,1225.889655172414,small,IC9-RFF-393 S,营口_南沙
9,9.0,494.58620689655174,small,IC9-RFF-393 S,营口_南沙
10,10.0,72.77586206896552,small,IC9-RFF-393 S,营口_南沙
11,16.0,76.21551724137932,small,IC9-RFF-393 S,营口_南沙
12,18.0,76.03448275862068,small,IC9-RFF-393 S,营口_南沙
0,0.0,1552.0372844827587,small,IC9-Q22-110 S,营口_南沙
1,1.0,1267.5943965517242,small,IC9-Q22-110 S,营口_南沙
2,2.0,1884.3553448275861,small,IC9-Q22-110 S,营口_南沙
3,3.0,1216.3706896551723,small,IC9-Q22-110 S,营口_南沙
4,4.0,1882.8918103448277,small,IC9-Q22-110 S,营口_南沙
5,5.0,477.7137931034483,small,IC9-Q22-110 S,营口_南沙
6,6.0,927.0775862068965,small,IC9-Q22-110 S,营口_南沙
7,7.0,1801.5525862068966,small,IC9-Q22-110 S,营口_南沙
8,8.0,1225.889655172414,small,IC9-Q22-110 S,营口_南沙
9,9.0,494.58620689655174,small,IC9-Q22-110 S,营口_南沙
10,10.0,72.77586206896552,small,IC9-Q22-110 S,营口_南沙
11,16.0,76.21551724137932,small,IC9-Q22-110 S,营口_南沙
12,18.0,76.03448275862068,small,IC9-Q22-110 S,营口_南沙
0,0.0,1552.0372844827587,small,IC15-CAH-191 S,营口_南沙
1,1.0,1622.0297413793105,small,IC15-CAH-191 S,营口_南沙
2,2.0,2314.6743103448275,small,IC15-CAH-191 S,营口_南沙
3,3.0,1216.3706896551723,small,IC15-CAH-191 S,营口_南沙
4,4.0,1882.8918103448277,small,IC15-CAH-191 S,营口_南沙
5,5.0,477.7137931034483,small,IC15-CAH-191 S,营口_南沙
6,6.0,927.0775862068965,small,IC15-CAH-191 S,营口_南沙
7,7.0,1801.5525862068966,small,IC15-CAH-191 S,营口_南沙
8,8.0,1225.889655172414,small,IC15-CAH-191 S,营口_南沙
9,9.0,494.58620689655174,small,IC15-CAH-191 S,营口_南沙
10,10.0,72.77586206896552,small,IC15-CAH-191 S,营口_南沙
11,16.0,76.21551724137932,small,IC15-CAH-191 S,营口_南沙
12,18.0,76.03448275862068,small,IC15-CAH-191 S,营口_南沙
0,-7.0,0.0,large,IC9-RZD-216 S,营口_宁波
1,-6.0,0.0,large,IC9-RZD-216 S,营口_宁波
2,-5.0,0.0,large,IC9-RZD-216 S,营口_宁波
3,-4.0,0.0,large,IC9-RZD-216 S,营口_宁波
4,-3.0,0.0,large,IC9-RZD-216 S,营口_宁波
5,-2.0,0.0,large,IC9-RZD-216 S,营口_宁波
6,-1.0,533.1223140495867,large,IC9-RZD-216 S,营口_宁波
7,0.0,860.9999999999999,large,IC9-RZD-216 S,营口_宁波
8,2.0,596.0181818181818,large,IC9-RZD-216 S,营口_宁波
9,3.0,175.82727272727266,large,IC9-RZD-216 S,营口_宁波
0,-7.0,0.0,large,IC8-QNG-589 S,营口_宁波
1,-6.0,0.0,large,IC8-QNG-589 S,营口_宁波
2,-5.0,0.0,large,IC8-QNG-589 S,营口_宁波
3,-4.0,0.0,large,IC8-QNG-589 S,营口_宁波
4,-3.0,0.0,large,IC8-QNG-589 S,营口_宁波
5,-2.0,0.0,large,IC8-QNG-589 S,营口_宁波
6,-1.0,533.1223140495867,large,IC8-QNG-589 S,营口_宁波
7,0.0,860.9999999999999,large,IC8-QNG-589 S,营口_宁波
8,1.0,0.0,large,IC8-QNG-589 S,营口_宁波
9,2.0,596.0181818181818,large,IC8-QNG-589 S,营口_宁波
10,3.0,710.7545454545453,large,IC8-QNG-589 S,营口_宁波
11,4.0,880.8489304812832,large,IC8-QNG-589 S,营口_宁波
12,5.0,195.39545454545453,large,IC8-QNG-589 S,营口_宁波
0,-7.0,0.0,large,IC9-QPE-297 S,营口_宁波
1,-6.0,0.0,large,IC9-QPE-297 S,营口_宁波
2,-5.0,0.0,large,IC9-QPE-297 S,营口_宁波
3,-4.0,0.0,large,IC9-QPE-297 S,营口_宁波
4,-3.0,0.0,large,IC9-QPE-297 S,营口_宁波
5,-2.0,0.0,large,IC9-QPE-297 S,营口_宁波
6,-1.0,533.1223140495867,large,IC9-QPE-297 S,营口_宁波
7,0.0,860.9999999999999,large,IC9-QPE-297 S,营口_宁波
8,1.0,0.0,large,IC9-QPE-297 S,营口_宁波
9,2.0,596.0181818181818,large,IC9-QPE-297 S,营口_宁波
10,3.0,710.7545454545453,large,IC9-QPE-297 S,营口_宁波
11,4.0,880.8489304812832,large,IC9-QPE-297 S,营口_宁波
12,5.0,1773.068181818181,large,IC9-QPE-297 S,营口_宁波
13,10.0,175.90681818181812,large,IC9-QPE-297 S,营口_宁波
14,13.0,342.5863636363641,large,IC9-QPE-297 S,营口_宁波
0,-7.0,0.0,large,IC9-RIG-103 S,营口_宁波
1,-6.0,0.0,large,IC9-RIG-103 S,营口_宁波
2,-5.0,0.0,large,IC9-RIG-103 S,营口_宁波
3,-4.0,0.0,large,IC9-RIG-103 S,营口_宁波
4,-3.0,0.0,large,IC9-RIG-103 S,营口_宁波
5,-2.0,0.0,large,IC9-RIG-103 S,营口_宁波
6,-1.0,533.1223140495867,large,IC9-RIG-103 S,营口_宁波
7,0.0,860.9999999999999,large,IC9-RIG-103 S,营口_宁波
8,1.0,0.0,large,IC9-RIG-103 S,营口_宁波
9,2.0,596.0181818181818,large,IC9-RIG-103 S,营口_宁波
10,3.0,710.7545454545453,large,IC9-RIG-103 S,营口_宁波
11,4.0,880.8489304812832,large,IC9-RIG-103 S,营口_宁波
12,5.0,1773.068181818181,large,IC9-RIG-103 S,营口_宁波
13,7.0,0.0,large,IC9-RIG-103 S,营口_宁波
14,8.0,0.0,large,IC9-RIG-103 S,营口_宁波
15,9.0,1073.0881710423196,large,IC9-RIG-103 S,营口_宁波
16,10.0,710.5477272727271,large,IC9-RIG-103 S,营口_宁波
17,12.0,175.827272727273,large,IC9-RIG-103 S,营口_宁波
18,13.0,342.5863636363641,large,IC9-RIG-103 S,营口_宁波
19,17.0,178.21363636363637,large,IC9-RIG-103 S,营口_宁波
20,20.0,166.75909090909116,large,IC9-RIG-103 S,营口_宁波
0,-7.0,0.0,large,IC9-Q55-106 S,营口_宁波
1,-6.0,0.0,large,IC9-Q55-106 S,营口_宁波
2,-5.0,0.0,large,IC9-Q55-106 S,营口_宁波
3,-4.0,0.0,large,IC9-Q55-106 S,营口_宁波
4,-3.0,0.0,large,IC9-Q55-106 S,营口_宁波
5,-2.0,0.0,large,IC9-Q55-106 S,营口_宁波
6,-1.0,533.1223140495867,large,IC9-Q55-106 S,营口_宁波
7,0.0,860.9999999999999,large,IC9-Q55-106 S,营口_宁波
8,1.0,0.0,large,IC9-Q55-106 S,营口_宁波
9,2.0,596.0181818181818,large,IC9-Q55-106 S,营口_宁波
10,3.0,1239.6681818181817,large,IC9-Q55-106 S,营口_宁波
11,4.0,1409.7625668449195,large,IC9-Q55-106 S,营口_宁波
12,5.0,1773.068181818181,large,IC9-Q55-106 S,营口_宁波
13,7.0,0.0,large,IC9-Q55-106 S,营口_宁波
14,8.0,176.3045454545457,large,IC9-Q55-106 S,营口_宁波
15,9.0,1073.0881710423196,large,IC9-Q55-106 S,营口_宁波
16,10.0,710.5477272727271,large,IC9-Q55-106 S,营口_宁波
17,12.0,175.827272727273,large,IC9-Q55-106 S,营口_宁波
18,13.0,342.5863636363641,large,IC9-Q55-106 S,营口_宁波
19,17.0,178.21363636363637,large,IC9-Q55-106 S,营口_宁波
20,20.0,166.75909090909116,large,IC9-Q55-106 S,营口_宁波
0,-7.0,0.0,large,IC9-QUB-095 S,营口_宁波
1,-6.0,0.0,large,IC9-QUB-095 S,营口_宁波
2,-5.0,0.0,large,IC9-QUB-095 S,营口_宁波
3,-4.0,0.0,large,IC9-QUB-095 S,营口_宁波
4,-3.0,0.0,large,IC9-QUB-095 S,营口_宁波
5,-2.0,0.0,large,IC9-QUB-095 S,营口_宁波
6,-1.0,533.1223140495867,large,IC9-QUB-095 S,营口_宁波
7,0.0,860.9999999999999,large,IC9-QUB-095 S,营口_宁波
8,1.0,0.0,large,IC9-QUB-095 S,营口_宁波
9,2.0,596.0181818181818,large,IC9-QUB-095 S,营口_宁波
10,3.0,1239.6681818181817,large,IC9-QUB-095 S,营口_宁波
11,4.0,1409.7625668449195,large,IC9-QUB-095 S,营口_宁波
12,5.0,1773.068181818181,large,IC9-QUB-095 S,营口_宁波
13,6.0,0.0,large,IC9-QUB-095 S,营口_宁波
14,7.0,651.1909090909091,large,IC9-QUB-095 S,营口_宁波
15,8.0,518.2227272727275,large,IC9-QUB-095 S,营口_宁波
16,9.0,1073.0881710423196,large,IC9-QUB-095 S,营口_宁波
17,10.0,710.5477272727271,large,IC9-QUB-095 S,营口_宁波
18,12.0,175.827272727273,large,IC9-QUB-095 S,营口_宁波
19,13.0,342.5863636363641,large,IC9-QUB-095 S,营口_宁波
20,17.0,178.21363636363637,large,IC9-QUB-095 S,营口_宁波
21,20.0,166.75909090909116,large,IC9-QUB-095 S,营口_宁波
0,0.0,0.0,small,IC8-TNH-351 S,营口_宁波
1,1.0,0.0,small,IC8-TNH-351 S,营口_宁波
2,2.0,617.6227272727273,small,IC8-TNH-351 S,营口_宁波
3,3.0,165.61363636363637,small,IC8-TNH-351 S,营口_宁波
0,-7.0,0.0,large,IC9-RIP-352 S,营口_宁波
1,-6.0,0.0,large,IC9-RIP-352 S,营口_宁波
2,-5.0,0.0,large,IC9-RIP-352 S,营口_宁波
3,-4.0,0.0,large,IC9-RIP-352 S,营口_宁波
4,-3.0,0.0,large,IC9-RIP-352 S,营口_宁波
5,-2.0,0.0,large,IC9-RIP-352 S,营口_宁波
6,-1.0,533.1223140495867,large,IC9-RIP-352 S,营口_宁波
7,0.0,860.9999999999999,large,IC9-RIP-352 S,营口_宁波
8,1.0,0.0,large,IC9-RIP-352 S,营口_宁波
9,2.0,596.0181818181818,large,IC9-RIP-352 S,营口_宁波
10,3.0,1239.6681818181817,large,IC9-RIP-352 S,营口_宁波
11,4.0,1409.7625668449195,large,IC9-RIP-352 S,营口_宁波
12,5.0,1773.068181818181,large,IC9-RIP-352 S,营口_宁波
13,6.0,0.0,large,IC9-RIP-352 S,营口_宁波
14,7.0,651.1909090909091,large,IC9-RIP-352 S,营口_宁波
15,8.0,518.2227272727275,large,IC9-RIP-352 S,营口_宁波
16,9.0,1238.224534678683,large,IC9-RIP-352 S,营口_宁波
17,10.0,710.5477272727271,large,IC9-RIP-352 S,营口_宁波
18,11.0,544.1578947368421,large,IC9-RIP-352 S,营口_宁波
19,12.0,175.827272727273,large,IC9-RIP-352 S,营口_宁波
20,13.0,342.5863636363641,large,IC9-RIP-352 S,营口_宁波
21,17.0,178.21363636363637,large,IC9-RIP-352 S,营口_宁波
22,20.0,166.75909090909116,large,IC9-RIP-352 S,营口_宁波
0,-7.0,0.0,large,IC9-Q22-110 S,营口_宁波
1,-6.0,0.0,large,IC9-Q22-110 S,营口_宁波
2,-5.0,0.0,large,IC9-Q22-110 S,营口_宁波
3,-4.0,0.0,large,IC9-Q22-110 S,营口_宁波
4,-3.0,0.0,large,IC9-Q22-110 S,营口_宁波
5,-2.0,0.0,large,IC9-Q22-110 S,营口_宁波
6,-1.0,533.1223140495867,large,IC9-Q22-110 S,营口_宁波
7,0.0,860.9999999999999,large,IC9-Q22-110 S,营口_宁波
8,1.0,0.0,large,IC9-Q22-110 S,营口_宁波
9,2.0,596.0181818181818,large,IC9-Q22-110 S,营口_宁波
10,3.0,1239.6681818181817,large,IC9-Q22-110 S,营口_宁波
11,4.0,1409.7625668449195,large,IC9-Q22-110 S,营口_宁波
12,5.0,1773.068181818181,large,IC9-Q22-110 S,营口_宁波
13,6.0,0.0,large,IC9-Q22-110 S,营口_宁波
14,7.0,651.1909090909091,large,IC9-Q22-110 S,营口_宁波
15,8.0,518.2227272727275,large,IC9-Q22-110 S,营口_宁波
16,9.0,1428.6563528605013,large,IC9-Q22-110 S,营口_宁波
17,10.0,710.5477272727271,large,IC9-Q22-110 S,营口_宁波
18,11.0,712.5936654878303,large,IC9-Q22-110 S,营口_宁波
19,12.0,175.827272727273,large,IC9-Q22-110 S,营口_宁波
20,13.0,342.5863636363641,large,IC9-Q22-110 S,营口_宁波
21,15.0,330.75,large,IC9-Q22-110 S,营口_宁波
22,17.0,178.21363636363637,large,IC9-Q22-110 S,营口_宁波
23,20.0,166.75909090909116,large,IC9-Q22-110 S,营口_宁波
0,-7.0,0.0,large,IC8-QNG-591 S,营口_宁波
1,-6.0,0.0,large,IC8-QNG-591 S,营口_宁波
2,-5.0,0.0,large,IC8-QNG-591 S,营口_宁波
3,-4.0,0.0,large,IC8-QNG-591 S,营口_宁波
4,-3.0,0.0,large,IC8-QNG-591 S,营口_宁波
5,-2.0,0.0,large,IC8-QNG-591 S,营口_宁波
6,-1.0,533.1223140495867,large,IC8-QNG-591 S,营口_宁波
7,0.0,860.9999999999999,large,IC8-QNG-591 S,营口_宁波
8,1.0,0.0,large,IC8-QNG-591 S,营口_宁波
9,2.0,596.0181818181818,large,IC8-QNG-591 S,营口_宁波
10,3.0,1239.6681818181817,large,IC8-QNG-591 S,营口_宁波
11,4.0,1409.7625668449195,large,IC8-QNG-591 S,营口_宁波
12,5.0,1773.068181818181,large,IC8-QNG-591 S,营口_宁波
13,6.0,1517.7055785123966,large,IC8-QNG-591 S,营口_宁波
14,7.0,651.1909090909091,large,IC8-QNG-591 S,营口_宁波
15,8.0,518.2227272727275,large,IC8-QNG-591 S,营口_宁波
16,9.0,1428.6563528605013,large,IC8-QNG-591 S,营口_宁波
17,10.0,710.5477272727271,large,IC8-QNG-591 S,营口_宁波
18,11.0,712.5936654878303,large,IC8-QNG-591 S,营口_宁波
19,12.0,175.827272727273,large,IC8-QNG-591 S,营口_宁波
20,13.0,342.5863636363641,large,IC8-QNG-591 S,营口_宁波
21,15.0,330.75,large,IC8-QNG-591 S,营口_宁波
22,17.0,178.21363636363637,large,IC8-QNG-591 S,营口_宁波
23,20.0,166.75909090909116,large,IC8-QNG-591 S,营口_宁波
0,-7.0,0.0,large,IC8-TNH-352 S,营口_宁波
1,-6.0,0.0,large,IC8-TNH-352 S,营口_宁波
2,-5.0,0.0,large,IC8-TNH-352 S,营口_宁波
3,-4.0,0.0,large,IC8-TNH-352 S,营口_宁波
4,-3.0,0.0,large,IC8-TNH-352 S,营口_宁波
5,-2.0,0.0,large,IC8-TNH-352 S,营口_宁波
6,-1.0,533.1223140495867,large,IC8-TNH-352 S,营口_宁波
7,0.0,860.9999999999999,large,IC8-TNH-352 S,营口_宁波
8,1.0,0.0,large,IC8-TNH-352 S,营口_宁波
9,2.0,596.0181818181818,large,IC8-TNH-352 S,营口_宁波
10,3.0,1787.772287390029,large,IC8-TNH-352 S,营口_宁波
11,4.0,1409.7625668449195,large,IC8-TNH-352 S,营口_宁波
12,5.0,1773.068181818181,large,IC8-TNH-352 S,营口_宁波
13,6.0,1517.7055785123966,large,IC8-TNH-352 S,营口_宁波
14,7.0,651.1909090909091,large,IC8-TNH-352 S,营口_宁波
15,8.0,518.2227272727275,large,IC8-TNH-352 S,营口_宁波
16,9.0,1428.6563528605013,large,IC8-TNH-352 S,营口_宁波
17,10.0,710.5477272727271,large,IC8-TNH-352 S,营口_宁波
18,11.0,712.5936654878303,large,IC8-TNH-352 S,营口_宁波
19,12.0,175.827272727273,large,IC8-TNH-352 S,营口_宁波
20,13.0,342.5863636363641,large,IC8-TNH-352 S,营口_宁波
21,15.0,330.75,large,IC8-TNH-352 S,营口_宁波
22,17.0,178.21363636363637,large,IC8-TNH-352 S,营口_宁波
23,20.0,166.75909090909116,large,IC8-TNH-352 S,营口_宁波
0,0.0,0.0,large,IC19-CAL-191 N,钦州_宁波
1,1.0,76.65000000000002,large,IC19-CAL-191 N,钦州_宁波
2,2.0,56.56875000000001,large,IC19-CAL-191 N,钦州_宁波
3,4.0,50.00624999999999,large,IC19-CAL-191 N,钦州_宁波
4,5.0,-13.518750000000004,large,IC19-CAL-191 N,钦州_宁波
0,0.0,0.0,large,IC19-CAE-199 N,钦州_宁波
1,1.0,76.65000000000002,large,IC19-CAE-199 N,钦州_宁波
2,2.0,56.56875000000001,large,IC19-CAE-199 N,钦州_宁波
3,3.0,0.0,large,IC19-CAE-199 N,钦州_宁波
4,4.0,50.00624999999999,large,IC19-CAE-199 N,钦州_宁波
5,5.0,-54.075,large,IC19-CAE-199 N,钦州_宁波
6,7.0,241.36875000000003,large,IC19-CAE-199 N,钦州_宁波
0,0.0,0.0,large,IC19-CAJ-159 N,钦州_宁波
1,1.0,76.65000000000002,large,IC19-CAJ-159 N,钦州_宁波
2,2.0,56.56875000000001,large,IC19-CAJ-159 N,钦州_宁波
3,3.0,0.0,large,IC19-CAJ-159 N,钦州_宁波
4,4.0,50.00624999999999,large,IC19-CAJ-159 N,钦州_宁波
5,5.0,3.281250000000007,large,IC19-CAJ-159 N,钦州_宁波
6,6.0,158.15624999999997,large,IC19-CAJ-159 N,钦州_宁波
7,7.0,241.36875000000003,large,IC19-CAJ-159 N,钦州_宁波
8,12.0,118.25625000000004,large,IC19-CAJ-159 N,钦州_宁波
0,0.0,0.0,large,IC19-CAC-187 N,钦州_宁波
1,1.0,76.65000000000002,large,IC19-CAC-187 N,钦州_宁波
2,2.0,56.56875000000001,large,IC19-CAC-187 N,钦州_宁波
3,3.0,0.0,large,IC19-CAC-187 N,钦州_宁波
4,4.0,50.00624999999999,large,IC19-CAC-187 N,钦州_宁波
5,5.0,3.281250000000007,large,IC19-CAC-187 N,钦州_宁波
6,6.0,215.51249999999996,large,IC19-CAC-187 N,钦州_宁波
7,7.0,241.36875000000003,large,IC19-CAC-187 N,钦州_宁波
8,8.0,343.34999999999997,large,IC19-CAC-187 N,钦州_宁波
9,9.0,0.9187499999999998,large,IC19-CAC-187 N,钦州_宁波
10,10.0,284.15625,large,IC19-CAC-187 N,钦州_宁波
11,12.0,118.25625000000004,large,IC19-CAC-187 N,钦州_宁波
0,0.0,0.0,small,IC19-CAL-192 N,钦州_宁波
1,6.0,0.0,small,IC19-CAL-192 N,钦州_宁波
2,7.0,183.88125000000002,small,IC19-CAL-192 N,钦州_宁波
3,8.0,172.46250000000003,small,IC19-CAL-192 N,钦州_宁波
0,0.0,88.85625,small,IC39-TDB-042 N,钦州_宁波
1,2.0,62.60625,small,IC39-TDB-042 N,钦州_宁波
2,3.0,254.23125,small,IC39-TDB-042 N,钦州_宁波
3,6.0,0.0,small,IC39-TDB-042 N,钦州_宁波
4,7.0,183.88125000000002,small,IC39-TDB-042 N,钦州_宁波
5,8.0,172.46250000000003,small,IC39-TDB-042 N,钦州_宁波
0,0.0,88.85625,small,IC19-CAE-200 N,钦州_宁波
1,2.0,62.60625,small,IC19-CAE-200 N,钦州_宁波
2,3.0,252.0,small,IC19-CAE-200 N,钦州_宁波
3,4.0,88.85624999999999,small,IC19-CAE-200 N,钦州_宁波
4,6.0,63.34453125,small,IC19-CAE-200 N,钦州_宁波
5,7.0,183.88125000000002,small,IC19-CAE-200 N,钦州_宁波
6,8.0,172.46250000000003,small,IC19-CAE-200 N,钦州_宁波
7,9.0,56.04375,small,IC19-CAE-200 N,钦州_宁波
0,0.0,0.0,large,IC19-CAJ-160 N,钦州_宁波
1,1.0,76.65000000000002,large,IC19-CAJ-160 N,钦州_宁波
2,2.0,235.2,large,IC19-CAJ-160 N,钦州_宁波
3,3.0,-131.64374999999995,large,IC19-CAJ-160 N,钦州_宁波
4,4.0,50.00624999999999,large,IC19-CAJ-160 N,钦州_宁波
5,5.0,3.281250000000007,large,IC19-CAJ-160 N,钦州_宁波
6,6.0,215.51249999999996,large,IC19-CAJ-160 N,钦州_宁波
7,7.0,241.36875000000003,large,IC19-CAJ-160 N,钦州_宁波
8,8.0,343.34999999999997,large,IC19-CAJ-160 N,钦州_宁波
9,9.0,-33.99374999999995,large,IC19-CAJ-160 N,钦州_宁波
10,10.0,284.15625,large,IC19-CAJ-160 N,钦州_宁波
11,12.0,118.25625000000004,large,IC19-CAJ-160 N,钦州_宁波
0,0.0,0.0,small,IC9-RIG-102 S,营口_福清
1,1.0,457.79999999999995,small,IC9-RIG-102 S,营口_福清
0,0.0,0.0,small,IC9-RFF-391 S,营口_福清
1,1.0,457.79999999999995,small,IC9-RFF-391 S,营口_福清
2,3.0,0.0,small,IC9-RFF-391 S,营口_福清
3,4.0,0.0,small,IC9-RFF-391 S,营口_福清
4,5.0,221.60833333333332,small,IC9-RFF-391 S,营口_福清
5,6.0,337.63333333333327,small,IC9-RFF-391 S,营口_福清
0,0.0,0.0,large,IC9-Q55-105 S,营口_福清
1,1.0,0.0,large,IC9-Q55-105 S,营口_福清
2,2.0,91.7,large,IC9-Q55-105 S,营口_福清
3,3.0,260.51666666666665,large,IC9-Q55-105 S,营口_福清
4,5.0,91.69999999999999,large,IC9-Q55-105 S,营口_福清
5,6.0,168.11666666666667,large,IC9-Q55-105 S,营口_福清
0,0.0,0.0,small,IC9-RIU-077 S,营口_福清
1,1.0,457.79999999999995,small,IC9-RIU-077 S,营口_福清
2,2.0,259.40833333333336,small,IC9-RIU-077 S,营口_福清
3,3.0,82.54166666666667,small,IC9-RIU-077 S,营口_福清
4,4.0,92.75,small,IC9-RIU-077 S,营口_福清
5,5.0,315.81666666666666,small,IC9-RIU-077 S,营口_福清
6,6.0,337.63333333333327,small,IC9-RIU-077 S,营口_福清
0,0.0,0.0,small,IC9-QUB-094 S,营口_福清
1,1.0,625.5083333333333,small,IC9-QUB-094 S,营口_福清
2,2.0,608.9416666666667,small,IC9-QUB-094 S,营口_福清
3,3.0,515.4722222222222,small,IC9-QUB-094 S,营口_福清
4,4.0,185.5,small,IC9-QUB-094 S,营口_福清
5,5.0,410.025,small,IC9-QUB-094 S,营口_福清
6,6.0,337.63333333333327,small,IC9-QUB-094 S,营口_福清
0,0.0,0.0,small,IC9-RFF-392 S,营口_福清
1,1.0,625.5083333333333,small,IC9-RFF-392 S,营口_福清
2,2.0,608.9416666666667,small,IC9-RFF-392 S,营口_福清
3,3.0,515.4722222222222,small,IC9-RFF-392 S,营口_福清
4,4.0,353.2083333333333,small,IC9-RFF-392 S,营口_福清
5,5.0,410.025,small,IC9-RFF-392 S,营口_福清
6,6.0,426.00833333333327,small,IC9-RFF-392 S,营口_福清
7,8.0,94.20833333333333,small,IC9-RFF-392 S,营口_福清
0,0.0,0.0,small,IC9-RAC-164 S,营口_福清
1,1.0,625.5083333333333,small,IC9-RAC-164 S,营口_福清
2,2.0,608.9416666666667,small,IC9-RAC-164 S,营口_福清
3,3.0,515.4722222222222,small,IC9-RAC-164 S,营口_福清
4,4.0,353.2083333333333,small,IC9-RAC-164 S,营口_福清
5,5.0,410.025,small,IC9-RAC-164 S,营口_福清
6,6.0,981.8984848484847,small,IC9-RAC-164 S,营口_福清
7,8.0,94.20833333333333,small,IC9-RAC-164 S,营口_福清
0,0.0,0.0,small,IC9-RIP-351 S,营口_福清
1,1.0,625.5083333333333,small,IC9-RIP-351 S,营口_福清
2,2.0,608.9416666666667,small,IC9-RIP-351 S,营口_福清
3,3.0,515.4722222222222,small,IC9-RIP-351 S,营口_福清
4,4.0,353.2083333333333,small,IC9-RIP-351 S,营口_福清
5,5.0,410.025,small,IC9-RIP-351 S,营口_福清
6,6.0,1164.4818181818182,small,IC9-RIP-351 S,营口_福清
7,8.0,94.20833333333333,small,IC9-RIP-351 S,营口_福清
0,0.0,0.0,small,IC9-Q22-109 S,营口_福清
1,1.0,625.5083333333333,small,IC9-Q22-109 S,营口_福清
2,2.0,608.9416666666667,small,IC9-Q22-109 S,营口_福清
3,3.0,515.4722222222222,small,IC9-Q22-109 S,营口_福清
4,4.0,353.2083333333333,small,IC9-Q22-109 S,营口_福清
5,5.0,410.025,small,IC9-Q22-109 S,营口_福清
6,6.0,1164.4818181818182,small,IC9-Q22-109 S,营口_福清
7,7.0,0.0,small,IC9-Q22-109 S,营口_福清
8,8.0,261.9166666666667,small,IC9-Q22-109 S,营口_福清
9,9.0,354.5340909090909,small,IC9-Q22-109 S,营口_福清
10,10.0,82.54166666666667,small,IC9-Q22-109 S,营口_福清
0,0.0,0.0,large,IC9-RZD-217 S,营口_福清
1,1.0,726.8394736842106,large,IC9-RZD-217 S,营口_福清
2,2.0,505.57500000000005,large,IC9-RZD-217 S,营口_福清
3,3.0,260.51666666666665,large,IC9-RZD-217 S,营口_福清
4,5.0,91.69999999999999,large,IC9-RZD-217 S,营口_福清
5,6.0,168.11666666666667,large,IC9-RZD-217 S,营口_福清
0,0.0,0.0,large,IC9-RIU-078 S,营口_福清
1,1.0,924.4728070175438,large,IC9-RIU-078 S,营口_福清
2,2.0,1072.0500000000002,large,IC9-RIU-078 S,营口_福清
3,3.0,260.51666666666665,large,IC9-RIU-078 S,营口_福清
4,5.0,91.69999999999999,large,IC9-RIU-078 S,营口_福清
5,6.0,168.11666666666667,large,IC9-RIU-078 S,营口_福清
0,0.0,0.0,small,IC9-QPE-298 S,营口_福清
1,1.0,625.5083333333333,small,IC9-QPE-298 S,营口_福清
