DIRECTION,REVENUE,SALES_VOLUME,FREIGHT_RATE,NUM_40,NUM_20
珠海（高栏）小铲滩,60649,1560,777.5519230769231,0,78
武汉云浮,325710,2640,2467.5,0,132
黄埔旧港南通,3494,160,436.8,0,8
烟台重庆,103556,500,4142.25,0,25
营口白坭,117376,1160,2214.6481132075473,5,48
连云港深圳（大铲湾）,2174940,47400,1528.4192550948696,947,476
泉州营口,20848,61780,8.513189056757858,640,1809
勒流新港,14387,2640,217.98636363636362,66,0
双水小冈乍浦,61056,1220,1419.9174418604653,18,25
洋浦港新港,447142,21680,525.4318448883666,233,618
厦门岳阳,217221,3280,1324.523780487805,0,164
锦州芜湖,301636,3960,1657.344230769231,16,166
南京珠海（高栏）,84591,1180,1433.7483050847457,0,59
黄骅鹤山,98694,1000,1973.8950000000002,0,50
黄骅深圳（大铲湾）,369360,4660,2135.0323699421965,60,113
太仓深圳（大铲湾）,517185,11280,1596.2519675925923,240,84
黄石南庄,13230,120,2205.0,0,6
连云港海口,346234,2920,3394.454411764705,44,58
扬州泸州,18,360,1.05,0,18
梧州（李家庄）大连,90609,1720,1393.9961538461541,21,44
小铲滩南沙,14937,640,466.790625,0,32
盘锦深圳（大铲湾）,318836,3960,1610.2863636363636,0,198
营口泉州,3731483,45700,1975.3748385389097,396,1493
鱼珠海口,55059,1220,1123.6714285714288,12,37
营口乍浦,1047281,15340,2458.407394366197,341,85
日照石龙,215830,2900,1610.6764925373136,11,123
涪陵黄埔旧港,99277,620,3202.5,0,31
三水锦州,25058,760,677.25,1,36
宿迁深圳（大铲湾）,658337,8400,1574.96985645933,2,416
营口台山,1697959,18340,1940.5248,42,833
清远清新宁波,96712,3100,644.749,5,145
锦州肇庆（新港）,939708,11640,1821.139534883721,66,450
嘉兴烟台,7140,180,1428.0,4,1
云浮海口,163318,3140,1040.242356687898,0,157
合肥烟台,18375,400,1837.5,10,0
紫金村日照,208232,11700,358.4042168674698,4,577
黄骅鱼珠,431407,8540,2006.5451162790696,212,3
台山小铲滩,34510,820,841.7158536585367,0,41
宁德铁山,132745,1600,1659.315,0,80
白坭唐山,137035,5980,458.31270903010034,0,299
锦州岳阳,352617,3360,2098.9125000000004,0,168
湛江南通,122975,4020,661.1590887096776,15,171
上海厦门,209808,3760,1327.904430379747,30,128
锦州珠海（高栏）,691700,7820,1769.0539641943733,0,391
南庄宁波,175263,6220,563.5495176848874,0,311
常州阳江,124983,1020,2450.658823529412,0,51
珠海（高栏）营口,3096,220,516.0749999999999,5,1
清远清新日照,40704,2900,347.90000000000003,28,89
龙通新港,280381,14440,688.8980343980344,315,92
重庆太仓,1889517,25300,2413.177049808429,482,301
营口泸州,3376494,12140,5562.593822075783,0,607
泸州温州,626430,3340,3751.0778443113772,0,167
南昌唐山,35227,440,1601.25,0,22
云浮乍浦,47615,1080,1763.5333333333333,27,0
钦州锦州,-4351,16280,-5.352029520295202,1,812
福清荆州,185269,2480,1747.82108490566,18,88
贵港小铲滩,511611,7540,1357.059549071618,0,377
营口莱州,625081,12400,1008.1964516129033,0,620
茂名水东上海,6125,80,3062.85,2,0
洋浦港营口,362703,12480,990.9934426229507,258,108
乍浦钦州,91332,1620,2124.003488372093,38,5
博罗新港,140317,13700,211.96042296072505,23,639
桂平新龙海口,147763,2180,1355.6270642201835,0,109
泉州岳阳,232768,3300,1410.716363636364,0,165
锦州太仓,538428,8440,1459.1556910569104,53,316
营口四会永泰,209253,1720,2461.805294117647,1,84
烟台四会永泰,402738,4560,1766.3947368421052,0,228
防城宁波,20960,2400,174.6675,0,120
石龙泉州,6673,500,278.07500000000005,1,23
铜陵厦门,62396,1040,1199.927884615385,0,52
小铲滩连云港,97475,3320,767.5251968503936,39,88
南京四会,73584,1280,1149.75,0,64
锦州清远清新,181379,2020,1795.8326732673268,0,101
博罗上海,51282,6060,169.2475247524753,0,303
丹东汕头,321055,3220,1994.132608695652,0,161
日照武林,615058,7260,1703.7631578947369,2,359
丹东龙通,120708,1600,1508.8500000000001,0,80
清远清新锦州,63709,1680,1384.9956521739132,38,8
江阴新港,13287,1060,260.54411764705884,2,49
青岛东江仓,63006,720,2739.404347826087,13,10
南昌锦州,84619,1640,1031.9451219512196,0,82
锦州鸦岗,184887,1780,2149.850581395349,3,83
珠海（高栏）铁山,33988,3120,435.75,78,0
营口上海,3645539,61820,1597.5193665644172,809,1473
唐山张家港,56481,620,1821.987096774193,0,31
江门亚太连云港,2472,580,117.75,8,13
张家口珠海（高栏）,40320,960,840.0,0,48
宜昌厦门,269272,2840,1896.2852112676057,0,142
泰州深圳（大铲湾）,231909,3580,1380.4125,11,157
唐山防城,2513679,27120,1855.1136531365314,1,1354
营口鱼珠,1756853,19980,3277.712126865671,463,73
梧州（李家庄）黄骅,118360,2420,1047.4353982300884,8,105
太仓台山,6753,80,1688.4,0,4
大连宁波,318752,3400,3427.448387096774,77,16
宁波大连,30185,2540,317.74105263157895,32,63
衡阳新港,321195,2660,2415.0,0,133
安庆泉州,114985,3380,680.387573964497,0,169
威海龙通,318496,2160,2976.6028037383176,1,106
荆州宁波,29295,300,1953.0,0,15
顺乐小铲滩,34478,920,1276.9944444444448,19,8
贵港黄骅,106653,1560,1367.3557692307688,0,78
武汉锦州,60165,1460,871.9565217391304,4,65
泉州重庆,677852,5660,2455.988043478261,7,269
铁山日照,48408,7580,127.72598944591027,0,379
新港东江仓,321093,5260,2032.2357911392405,105,53
宿迁珠海（高栏）,46368,580,1598.896551724138,0,29
九江（江西）海口,29925,300,1995.0,0,15
梧州（李家庄）日照,580505,20860,608.4959119496856,89,865
鱼珠营口,169821,9540,597.9613204225352,193,91
锦州鱼珠,1444591,15640,3447.711336515513,363,56
锦州外沙,1005454,10640,1889.9526315789474,0,532
营口厦门,2264346,29260,1859.0689655172414,245,973
徐州虎门,519225,7540,1384.6,2,373
青岛厦门,661392,17760,1164.4241197183098,320,248
营口乌冲口,25675,440,2334.1500000000005,11,0
蚌埠泉州,114712,2300,997.5,0,115
柳州武宣新港,87990,1160,1517.0689655172414,0,58
淮安泉州,31027,480,1292.8125,0,24
连云港厦门,152822,3220,1091.5875,21,119
丹东泉州,508989,6920,1475.3321739130436,1,344
镇江深圳（大铲湾）,253133,6020,913.841155234657,24,253
曹妃甸花都（炭步）,283559,2400,2362.9987499999997,0,120
徐州石龙,2205,40,1102.5,0,2
阳江宁德,216354,2920,1481.8808219178084,0,146
锦州福清,246909,2580,2040.5752066115706,8,113
锦州顺乐,2415174,29280,1650.836842105263,1,1462
锦州中山,130633,1420,2419.1416666666664,17,37
营口中山,1672254,16700,3311.394356435643,330,175
盘锦石龙,330414,3680,1795.7282608695652,0,184
小铲滩马尾,292118,7560,1545.6000000000001,189,0
台山锦州,5132,320,320.775,0,16
宁波新港,-62119,10020,-154.91034912718203,100,301
营口福鼎,137329,1600,1716.61875,0,80
黄骅高明,99198,1040,2419.4817073170734,11,30
小榄秦皇岛,63855,4280,304.075,4,206
青岛福清,246565,3700,1580.5461538461539,29,127
锦州贵港,456921,3800,2566.972752808989,12,166
莱州顺德新港,254673,2280,2233.9763157894736,0,114
珠海（高栏）黄骅,1926,40,1926.75,1,0
海口日照,52017,1560,1040.34,28,22
烟台温州,38745,360,2152.5,0,18
张家港泉州,180379,6100,1163.7387096774194,150,5
鹤山锦州,-24978,4620,-108.13181818181813,0,231
泉州唐山,-29182,2120,-286.10441176470596,4,98
丹东江阴,259151,2960,1751.0239864864866,0,148
黄骅小塘,79384,820,1936.2000000000003,0,41
黄骅中山,77933,760,2106.3,1,36
新港厦门,2231113,38760,1427.4558541266795,375,1188
福清上海,5832,3240,67.82267441860465,76,10
锦州乍浦,955276,13120,2690.9192957746477,301,54
汕头防城,152337,3560,855.8266853932583,0,178
营口重庆,1698012,8240,4298.766721518988,17,378
厦门太仓,104791,3040,748.5074999999999,12,128
太仓虎门,1110586,46820,885.6348086124405,1087,167
常州黄埔旧港,11799,200,1311.1,1,8
南通深圳（大铲湾）,191034,2280,2653.2625,42,30
日照钦州,597090,9660,2095.0557894736844,198,87
泰州马尾,94132,1800,1045.9166666666667,0,90
三埠太仓,4417,260,368.11249999999995,1,11
武汉大连,16464,620,531.0967741935484,0,31
中山连云港,13640,1700,284.17812499999997,37,11
钦州庙沙围,37926,1720,882.0,43,0
丹东深圳（大铲湾）,68486,1040,1342.8676470588239,1,50
高明锦州,91925,3460,531.3606936416185,0,173
深圳（大铲湾）日照,16760,1260,492.94411764705876,29,5
荆州绍兴,58800,560,2100.0,0,28
张家港顺德新港,7192,200,1438.5,5,0
梧州（李家庄）泰州,27182,440,1235.5636363636365,0,22
威海福清,483653,3600,4788.644554455445,79,22
四会永泰连云港,1129,360,62.76666666666668,0,18
丹东清远清新,73935,780,1895.7884615384614,0,39
湛江宿迁,14989,280,1153.0615384615385,1,12
日照白坭,4919,60,2459.625,1,1
汕头威海,5418,300,602.0,6,3
湛江合肥,234630,5300,916.5259277343752,9,247
长兴海口,54571,560,2021.172222222222,1,26
唐山泉州,273671,4140,1341.5294117647054,3,201
梧州（李家庄）锦州,32255,620,1040.516129032258,0,31
锦州小塘,73765,720,2049.045833333333,0,36
顺乐新港,156642,26380,230.01784140969158,638,43
徐州深圳（大铲湾）,228711,3280,1394.5792682926829,0,164
四会连云港,8700,1420,155.36249999999995,15,41
鹏成青岛,35590,2420,294.1388429752066,0,121
盘锦宁波,316877,3660,1731.5704918032789,0,183
贵港青岛,26428,780,695.486842105263,1,37
常熟深圳（大铲湾）,150912,4240,914.6199999999999,47,118
泸州新港,67200,640,2100.0,0,32
如皋泉州,109589,2120,1033.8636792452828,0,106
鱼珠小铲滩,6129,140,875.7,0,7
锦州乐平,110166,1220,1806.0,0,61
营口花都（炭步）,1128516,15800,1850.027601639344,180,430
南庄海口,105422,2080,1023.5155339805824,1,102
南通营口,42800,3800,240.45235955056177,12,166
营口乐从,3222325,28940,3768.801792982456,592,263
秦皇岛南昌,47663,640,1833.219230769231,6,20
博罗营口,177506,5960,629.4563829787235,16,266
锦州厦门,328430,3500,1920.6464912280705,4,167
防城锦州,82469,4180,394.58899521531094,0,209
泰州钦州,17854,240,2975.7000000000003,6,0
南沙铁山,153430,15840,387.4499999999999,396,0
宜兴惠州,23362,500,934.5,0,25
荆州海口,124267,1020,2536.0714285714284,2,47
宁波海口,597248,9500,2140.6752688172046,196,83
漳州海口,97786,3960,546.2932960893853,19,160
肇庆（三榕）新港,63559,5300,241.67167300380228,2,261
常州锦州,10335,600,356.3844827586207,1,28
长兴黄埔旧港,24368,500,1015.35,1,23
锦州四会,122695,1260,1947.5499999999995,0,63
锦州云浮,27385,240,2282.0875,0,12
日照南庄,212543,2320,1932.21,6,104
白坭宁波,73217,2560,572.0121093749999,0,128
三水烟台,18538,440,842.6727272727275,0,22
南昌丹东,10143,200,1127.0,1,8
大丰中山,34242,440,1802.2421052631582,3,16
广利港博罗,250384,3620,1383.3372928176798,0,181
新港肇庆（三榕）,831566,11680,1443.6916666666666,8,568
湛江徐州,59136,1240,985.6161,2,58
漳州营口,6878,7540,21.562852664576788,58,261
唐山福清,503992,6680,1508.9600299401197,0,334
长沙新港,161043,2740,1519.2806603773586,31,75
虎门嘉兴,39131,3080,254.09999999999997,0,154
张家口厦门,368637,9820,750.7884928716904,0,491
威海珠海（高栏）,321566,3300,3783.1376470588225,80,5
泰州漳州,33667,920,841.68,6,34
湛江江阴,94492,2560,1227.1719545454548,51,26
宁德日照,53495,1660,644.5228915662651,0,83
秦皇岛绍兴,13393,120,2232.2999999999997,0,6
塘源宁波,5786,160,723.3187499999999,0,8
秦皇岛温州,24960,280,2773.4,5,4
新港四会永泰,231854,4000,1182.9321428571427,4,192
武林东江仓,99288,7880,252.0,0,394
扬州湛江,19208,220,2744.0999999999995,4,3
湛江乍浦,77245,4120,468.15509999999995,41,124
烟台武汉,525789,7380,2738.4885937500003,177,15
厦门南鲲,-504,600,-16.800000000000004,0,30
黄埔旧港锦州,3138,200,313.845,0,10
江门亚太日照,-27104,4560,-174.8690322580645,73,82
呼和浩特福清,15592,180,1732.5,0,9
鹤山大连,-560,1780,-6.299999999999998,0,89
南庄连云港,-47623,8860,-107.50293453724606,0,443
锦州武林,173885,1460,2381.9897260273974,0,73
烟台上海,968183,41220,823.9861685106384,886,289
小铲滩九江（江西）,9450,120,3150.0,3,0
营口南昌,890214,6500,2909.1965686274507,19,287
小塘新港,13485,820,328.90609756097564,0,41
秦皇岛海口,357696,3580,2689.4447368421056,46,87
新港高明,510913,6320,1805.346996466431,33,250
日照洋浦港,39628,480,2641.8699999999994,9,6
营口武林,1670544,11940,2798.2324120603016,0,597
连云港乐从,91415,1900,1904.48125,47,1
营口虎门,792759,8360,2131.0737903225804,46,326
新港宁德,664933,7360,1826.7403846153845,4,360
马鞍山营口,47880,1420,1167.8048780487804,30,11
太仓珠海（高栏）,188548,3040,1729.8027522935777,43,66
曹妃甸赤水,27512,220,2501.0999999999995,0,11
泸州厦门,101062,700,2887.5,0,35
钦州烟台,121844,2560,951.9070312500003,0,128
营口连云港,256977,6840,760.2869822485208,4,334
花都巴江曹妃甸,9475,680,278.6823529411764,0,34
新港珠海（高栏）,57009,820,2714.7500000000005,20,1
厦门钦州,58185,1540,1039.0312500000002,21,35
厦门扬州,298,20,298.2,0,1
南京三埠,79409,920,1726.2913043478259,0,46
连云港上海,-72471,5600,-517.65,140,0
大丰顺德新港,13041,200,2608.2,5,0
钦州营口,20974,14160,30.35426917510854,17,674
青岛海口,223615,3540,2032.8668181818182,67,43
威海宁德,149433,1440,2668.4625,16,40
青岛小铲滩,486597,5540,2263.243255813953,62,153
铁山德清,277895,3840,2573.1027777777776,84,24
宜昌外沙,17325,120,2887.5,0,6
钦州乍浦,371005,15460,479.9559508408796,0,773
温州新港,17992,2040,176.40000000000015,0,102
新港泉州,2039441,37700,1356.9136726546906,382,1121
秦皇岛三埠,40794,460,1854.3000000000002,1,21
徐州阳江,28035,280,2002.5,0,14
新港武汉,44605,420,2787.8156249999997,5,11
龙通曹妃甸,12705,560,453.75,0,28
新会新港连云港,32081,5360,230.80359712230208,129,10
铁山宁波,40838,3180,283.6020833333333,15,129
铁山南昌,735758,9820,1498.48900203666,0,491
芜湖新会新港,24500,220,2227.336363636364,0,11
锦州荆州,358268,3500,2047.248,0,175
武汉南鲲,147871,1500,1971.62,0,75
重庆宁波,37800,360,2100.0,0,18
小铲滩镇江,47160,4800,275.7938596491228,69,102
花都巴江营口,59570,2180,578.3563106796117,6,97
三埠营口,87526,3100,568.3568181818182,1,153
博罗连云港,59864,5160,232.03372093023253,0,258
黄骅四会永泰,599415,8220,1472.7656019656022,4,403
防城江阴,55679,1400,795.4200000000001,0,70
莱州四会,62979,520,2422.269230769231,0,26
江阴黄埔旧港,55648,800,1464.4460526315788,2,36
秦皇岛云浮,213894,2380,1876.267105263158,5,109
锦州南沙,1584916,18780,1973.7437110834373,136,667
黄骅龙通,40909,540,2556.8156249999997,11,5
荆州泉州,301350,3080,2391.6666666666665,28,98
厦门深圳（大铲湾）,5857,420,292.8975,1,19
厦门徐州,7473,160,934.2375,0,8
烟台厦门,239788,2860,2497.796875,47,49
柳州武宣扬州,10390,160,1298.85,0,8
莱州高明,46270,380,2435.281578947369,0,19
徐州厦门,16695,240,1391.25,0,12
福清台山,4228,140,604.0500000000001,0,7
珠海（高栏）扬州,58486,8660,135.07200000000006,0,433
南昌海口,236827,2280,2095.8185840707965,1,112
石龙日照,-8072,2480,-65.62926829268292,1,122
连云港汕头,68292,840,2008.5882352941176,8,26
鱼珠秦皇岛,4065,2380,34.4542372881356,1,117
张家口白坭,115290,2620,880.0763358778626,0,131
石龙唐山,81037,3900,415.57923076923083,0,195
铜陵高明,80079,1080,2965.8999999999996,27,0
黄骅宁德,78646,880,1872.5249999999996,2,40
黄骅顺德新港,219461,2660,2110.2072115384613,29,75
锦州湛江,596243,6740,2338.21,82,173
白坭新港,83653,4800,348.5562499999999,0,240
盘锦小榄,2215,20,2215.5,0,1
虎门连云港,10957,760,377.85517241379307,9,20
连云港黄埔旧港,538296,11100,1782.4375827814574,253,49
锦州南通,226845,4020,1128.5828358208953,0,201
白坭连云港,-421,1760,-4.8396551724137975,1,86
朔州台山,44992,920,978.0978260869565,0,46
营口肇庆（新港）,592780,6340,2501.1841772151893,80,157
顺德新港烟台,42144,820,1053.6225,1,39
双水小冈防城,6399,120,1066.625,0,6
唐山东莞海腾,6434,80,1608.6,0,4
南庄烟台,51242,2040,502.3735294117647,0,102
南庄唐山,66437,3020,439.9847682119206,0,151
营口肇庆（三榕）,883969,10060,2198.9298507462686,101,301
新会新港营口,160156,6720,894.7290502793296,157,22
莱州花都（炭步）,152047,1260,2413.4500000000016,0,63
福清南沙,-5832,3980,-31.35570967741934,13,173
安吉营口,35406,1100,1264.5,27,1
海口江阴,128755,2960,869.9675675675675,0,148
清远清新营口,163861,6520,502.6440184049079,0,326
珠海（高栏）上海,91532,4780,644.5964788732396,97,45
乍浦厦门,143751,5080,1034.182014388489,115,24
唐山龙通,835570,9500,1759.0948421052628,0,475
广利港南沙,151305,1600,3782.625,40,0
防城海口,63759,3140,406.1092356687898,0,157
小铲滩东莞海腾,265028,6240,1698.8999999999999,156,0
梧州（李家庄）扬州,7185,120,1197.5249999999999,0,6
岳阳宁波,14332,140,2047.5,0,7
海口南沙,10080,500,438.2608695652174,2,21
高明小铲滩,18397,440,876.05,1,20
锦州钦州,1596561,16620,2193.079326923077,103,625
漳州成都,18631,320,1164.45,0,16
涪陵新港,12600,120,2100.0,0,6
宁德南通,49822,2600,383.25,0,130
梧州（李家庄）泉州,233732,5600,834.7575000000002,0,280
营口外沙,95462,900,3291.822413793104,16,13
秦皇岛龙通,846967,10060,1983.5311475409837,76,351
梧州（李家庄）长兴,422509,6100,1385.277049180328,0,305
营口茂名水东,375548,3180,2520.4580536912754,10,139
漳州大连,92716,3440,1053.5914772727274,84,4
顺乐唐山,189493,9440,406.63841201716747,6,460
神湾秦皇岛,59478,1320,901.1863636363636,0,66
大连汕头,83325,920,2603.9343750000003,14,18
营口湛江,2143412,20620,2588.6621376811595,203,625
绍兴厦门,130095,3540,735.0,0,177
新港马尾,455387,5480,1954.451072961373,41,192
清远清新乍浦,54816,1900,577.0136842105262,0,95
小铲滩泉州,276034,8720,1135.944444444444,193,50
茂名水东太仓,56865,1180,1160.5285714285715,10,39
唐山石龙,282260,2420,2332.735537190082,0,121
花都巴江防城,154495,2900,1065.4893103448276,0,145
梧州（李家庄）镇江,53845,980,1098.8785714285714,0,49
